D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,K_1,K_2,id
1.55903958685609e-06,1.05057865160242e-08,0,0,0,10,10,1,1,1271
1.55903958685609e-06,1.10371550320276e-08,0,0,0,10,10,1,1,1272
1.55903958685609e-06,1.15953994510744e-08,0,0,0,10,10,1,1,1273
1.55903958685609e-06,1.21818791201011e-08,0,0,0,10,10,1,1,1274
1.55903958685609e-06,1.27980221399795e-08,0,0,0,10,10,1,1,1275
1.55903958685609e-06,1.34453288429976e-08,0,0,0,10,10,1,1,1276
1.55903958685609e-06,1.41253754462276e-08,0,0,0,10,10,1,1,1277
1.55903958685609e-06,1.48398178896757e-08,0,0,0,10,10,1,1,1278
1.55903958685609e-06,1.55903958685609e-08,0,0,0,10,10,1,1,1279
1.55903958685609e-06,1.63789370695406e-08,0,0,0,10,10,1,1,1280
1.55903958685609e-06,1.72073616211989e-08,0,0,0,10,10,1,1,1281
1.55903958685609e-06,1.80776867696343e-08,0,0,0,10,10,1,1,1282
1.55903958685609e-06,1.89920317905333e-08,0,0,0,10,10,1,1,1283
1.55903958685609e-06,1.99526231496888e-08,0,0,0,10,10,1,1,1284
1.55903958685609e-06,2.09617999245313e-08,0,0,0,10,10,1,1,1285
1.55903958685609e-06,2.20220194998737e-08,0,0,0,10,10,1,1,1286
1.55903958685609e-06,2.31358635517395e-08,0,0,0,10,10,1,1,1287
1.55903958685609e-06,2.43060443338441e-08,0,0,0,10,10,1,1,1288
1.55903958685609e-06,2.55354112820386e-08,0,0,0,10,10,1,1,1289
1.55903958685609e-06,2.68269579527973e-08,0,0,0,10,10,1,1,1290
1.55903958685609e-06,2.81838293126446e-08,0,0,0,10,10,1,1,1291
1.55903958685609e-06,2.96093293962708e-08,0,0,0,10,10,1,1,1292
1.55903958685609e-06,3.11069293519861e-08,0,0,0,10,10,1,1,1293
1.55903958685609e-06,3.26802758941013e-08,0,0,0,10,10,1,1,1294
1.55903958685609e-06,3.43332001828199e-08,0,0,0,10,10,1,1,1295
1.55903958685609e-06,3.60697271532629e-08,0,0,0,10,10,1,1,1296
1.55903958685609e-06,3.78940853163421e-08,0,0,0,10,10,1,1,1297
1.55903958685609e-06,3.98107170553497e-08,0,0,0,10,10,1,1,1298
1.55903958685609e-06,4.18242894433348e-08,0,0,0,10,10,1,1,1299
1.55903958685609e-06,4.3939705607608e-08,0,0,0,10,10,1,1,1300
1.55903958685609e-06,4.6162116669048e-08,0,0,0,10,10,1,1,1301
1.55903958685609e-06,4.8496934285282e-08,0,0,0,10,10,1,1,1302
1.55903958685609e-06,5.09498438282827e-08,0,0,0,10,10,1,1,1303
1.55903958685609e-06,5.35268182284711e-08,0,0,0,10,10,1,1,1304
1.55903958685609e-06,5.62341325190349e-08,0,0,0,10,10,1,1,1305
1.55903958685609e-06,5.90783791158794e-08,0,0,0,10,10,1,1,1306
1.55903958685609e-06,6.20664838704171e-08,0,0,0,10,10,1,1,1307
1.55903958685609e-06,6.52057229342861e-08,0,0,0,10,10,1,1,1308
1.55903958685609e-06,6.85037404770632e-08,0,0,0,10,10,1,1,1309
1.55903958685609e-06,7.19685673001151e-08,0,0,0,10,10,1,1,1310
1.55903958685609e-06,7.56086403919129e-08,0,0,0,10,10,1,1,1311
1.55903958685609e-06,7.94328234724282e-08,0,0,0,10,10,1,1,1312
1.55903958685609e-06,8.34504285766366e-08,0,0,0,10,10,1,1,1313
1.55903958685609e-06,8.76712387296869e-08,0,0,0,10,10,1,1,1314
1.55903958685609e-06,9.21055317689482e-08,0,0,0,10,10,1,1,1315
1.55903958685609e-06,9.67641053709454e-08,0,0,0,10,10,1,1,1316
1.55903958685609e-06,1.01658303344122e-07,0,0,0,10,10,1,1,1317
1.55903958685609e-06,1.06800043251458e-07,0,0,0,10,10,1,1,1318
1.55903958685609e-06,1.12201845430196e-07,0,0,0,10,10,1,1,1319
1.55903958685609e-06,1.17876863479359e-07,0,0,0,10,10,1,1,1320
1.55903958685609e-06,1.23838916289267e-07,0,0,0,10,10,1,1,1321
1.55903958685609e-06,1.30102521691083e-07,0,0,0,10,10,1,1,1322
1.55903958685609e-06,1.36682931808293e-07,0,0,0,10,10,1,1,1323
1.55903958685609e-06,1.43596170196222e-07,0,0,0,10,10,1,1,1324
1.55903958685609e-06,1.50859070860018e-07,0,0,0,10,10,1,1,1325
1.55903958685609e-06,1.58489319246111e-07,0,0,0,10,10,1,1,1326
1.55903958685609e-06,1.66505495306965e-07,0,0,0,10,10,1,1,1327
1.55903958685609e-06,1.74927118743984e-07,0,0,0,10,10,1,1,1328
1.55903958685609e-06,1.83774696538751e-07,0,0,0,10,10,1,1,1329
1.55903958685609e-06,1.93069772888325e-07,0,0,0,10,10,1,1,1330
1.55903958685609e-06,2.02834981666202e-07,0,0,0,10,10,1,1,1331
1.55903958685609e-06,2.1309410153668e-07,0,0,0,10,10,1,1,1332
1.55903958685609e-06,2.23872113856834e-07,0,0,0,10,10,1,1,1333
1.55903958685609e-06,2.35195263507096e-07,0,0,0,10,10,1,1,1334
1.55903958685609e-06,2.4709112279856e-07,0,0,0,10,10,1,1,1335
1.55903958685609e-06,2.5958865861264e-07,0,0,0,10,10,1,1,1336
1.55903958685609e-06,2.72718302936548e-07,0,0,0,10,10,1,1,1337
1.55903958685609e-06,2.86512026966378e-07,0,0,0,10,10,1,1,1338
1.55903958685609e-06,3.01003418958214e-07,0,0,0,10,10,1,1,1339
1.55903958685609e-06,3.16227766016838e-07,0,0,0,10,10,1,1,1340
1.55903958685609e-06,3.32222140021215e-07,0,0,0,10,10,1,1,1341
1.55903958685609e-06,3.49025487895958e-07,0,0,0,10,10,1,1,1342
1.55903958685609e-06,3.66678726448612e-07,0,0,0,10,10,1,1,1343
1.55903958685609e-06,3.85224842003675e-07,0,0,0,10,10,1,1,1344
1.55903958685609e-06,4.04708995075977e-07,0,0,0,10,10,1,1,1345
1.55903958685609e-06,4.25178630338289e-07,0,0,0,10,10,1,1,1346
1.55903958685609e-06,4.46683592150963e-07,0,0,0,10,10,1,1,1347
1.55903958685609e-06,4.69276245934884e-07,0,0,0,10,10,1,1,1348
1.55903958685609e-06,4.93011605683316e-07,0,0,0,10,10,1,1,1349
1.55903958685609e-06,5.17947467923121e-07,0,0,0,10,10,1,1,1350
1.55903958685609e-06,5.4414455245156e-07,0,0,0,10,10,1,1,1351
1.55903958685609e-06,5.71666650191362e-07,0,0,0,10,10,1,1,1352
1.55903958685609e-06,6.00580778524112e-07,0,0,0,10,10,1,1,1353
1.55903958685609e-06,6.30957344480193e-07,0,0,0,10,10,1,1,1354
1.55903958685609e-06,6.62870316182644e-07,0,0,0,10,10,1,1,1355
1.55903958685609e-06,6.96397402962431e-07,0,0,0,10,10,1,1,1356
1.55903958685609e-06,7.31620244583698e-07,0,0,0,10,10,1,1,1357
1.55903958685609e-06,7.68624610039775e-07,0,0,0,10,10,1,1,1358
1.55903958685609e-06,8.07500606404022e-07,0,0,0,10,10,1,1,1359
1.55903958685609e-06,8.48342898244073e-07,0,0,0,10,10,1,1,1360
1.55903958685609e-06,8.91250938133746e-07,0,0,0,10,10,1,1,1361
1.55903958685609e-06,9.36329208823942e-07,0,0,0,10,10,1,1,1362
1.55903958685609e-06,9.83687477662216e-07,0,0,0,10,10,1,1,1363
1.55903958685609e-06,1.03344106388056e-06,0,0,0,10,10,1,1,1364
1.55903958685609e-06,1.0857111194022e-06,0,0,0,10,10,1,1,1365
1.55903958685609e-06,1.14062492385132e-06,0,0,0,10,10,1,1,1366
1.55903958685609e-06,1.19831619448383e-06,0,0,0,10,10,1,1,1367
1.55903958685609e-06,1.25892541179417e-06,0,0,0,10,10,1,1,1368
1.55903958685609e-06,1.32260016159074e-06,0,0,0,10,10,1,1,1369
1.55903958685609e-06,1.38949549437314e-06,0,0,0,10,10,1,1,1370
1.55903958685609e-06,1.45977430288617e-06,0,0,0,10,10,1,1,1371
1.55903958685609e-06,1.53360771877001e-06,0,0,0,10,10,1,1,1372
1.55903958685609e-06,1.61117552927246e-06,0,0,0,10,10,1,1,1373
1.55903958685609e-06,1.69266661503788e-06,0,0,0,10,10,1,1,1374
1.55903958685609e-06,1.77827941003892e-06,0,0,0,10,10,1,1,1375
1.55903958685609e-06,1.86822238477104e-06,0,0,0,10,10,1,1,1376
1.55903958685609e-06,1.96271455388621e-06,0,0,0,10,10,1,1,1377
1.55903958685609e-06,2.06198600950222e-06,0,0,0,10,10,1,1,1378
1.55903958685609e-06,2.16627848148589e-06,0,0,0,10,10,1,1,1379
1.55903958685609e-06,2.27584592607479e-06,0,0,0,10,10,1,1,1380
1.55903958685609e-06,2.39095514427051e-06,0,0,0,10,10,1,1,1381
1.55903958685609e-06,2.51188643150958e-06,0,0,0,10,10,1,1,1382
1.55903958685609e-06,2.63893426019374e-06,0,0,0,10,10,1,1,1383
1.55903958685609e-06,2.77240799674178e-06,0,0,0,10,10,1,1,1384
1.55903958685609e-06,2.91263265490874e-06,0,0,0,10,10,1,1,1385
1.55903958685609e-06,3.0599496872072e-06,0,0,0,10,10,1,1,1386
1.55903958685609e-06,3.21471781635738e-06,0,0,0,10,10,1,1,1387
1.55903958685609e-06,3.37731390879101e-06,0,0,0,10,10,1,1,1388
1.55903958685609e-06,3.54813389233575e-06,0,0,0,10,10,1,1,1389
1.55903958685609e-06,3.72759372031494e-06,0,0,0,10,10,1,1,1390
1.55903958685609e-06,3.91613038441012e-06,0,0,0,10,10,1,1,1391
1.55903958685609e-06,4.11420297875284e-06,0,0,0,10,10,1,1,1392
1.55903958685609e-06,4.32229381783682e-06,0,0,0,10,10,1,1,1393
1.55903958685609e-06,4.54090961097247e-06,0,0,0,10,10,1,1,1394
1.55903958685609e-06,4.77058269614393e-06,0,0,0,10,10,1,1,1395
1.55903958685609e-06,5.01187233627272e-06,0,0,0,10,10,1,1,1396
1.55903958685609e-06,5.26536608104486e-06,0,0,0,10,10,1,1,1397
1.55903958685609e-06,5.53168119761723e-06,0,0,0,10,10,1,1,1398
1.55903958685609e-06,5.81146617368716e-06,0,0,0,10,10,1,1,1399
1.55903958685609e-06,6.10540229658533e-06,0,0,0,10,10,1,1,1400
1.55903958685609e-06,6.41420531223692e-06,0,0,0,10,10,1,1,1401
1.55903958685609e-06,6.73862716803095e-06,0,0,0,10,10,1,1,1402
1.55903958685609e-06,7.07945784384137e-06,0,0,0,10,10,1,1,1403
1.55903958685609e-06,7.43752727565905e-06,0,0,0,10,10,1,1,1404
1.55903958685609e-06,7.81370737651809e-06,0,0,0,10,10,1,1,1405
1.55903958685609e-06,8.20891415963826e-06,0,0,0,10,10,1,1,1406
1.55903958685609e-06,8.62410996895275e-06,0,0,0,10,10,1,1,1407
1.55903958685609e-06,9.06030582245338e-06,0,0,0,10,10,1,1,1408
1.55903958685609e-06,9.51856387405862e-06,0,0,0,10,10,1,1,1409
1.55903958685609e-06,1e-05,0,0,0,10,10,1,1,1410
1.63789370695406e-06,1e-08,0,0,0,10,10,1,1,1411
1.63789370695406e-06,1.05057865160242e-08,0,0,0,10,10,1,1,1412
1.63789370695406e-06,1.10371550320276e-08,0,0,0,10,10,1,1,1413
1.63789370695406e-06,1.15953994510744e-08,0,0,0,10,10,1,1,1414
1.63789370695406e-06,1.21818791201011e-08,0,0,0,10,10,1,1,1415
1.63789370695406e-06,1.27980221399795e-08,0,0,0,10,10,1,1,1416
1.63789370695406e-06,1.34453288429976e-08,0,0,0,10,10,1,1,1417
1.63789370695406e-06,1.41253754462276e-08,0,0,0,10,10,1,1,1418
1.63789370695406e-06,1.48398178896757e-08,0,0,0,10,10,1,1,1419
1.63789370695406e-06,1.55903958685609e-08,0,0,0,10,10,1,1,1420
1.63789370695406e-06,1.63789370695406e-08,0,0,0,10,10,1,1,1421
1.63789370695406e-06,1.72073616211989e-08,0,0,0,10,10,1,1,1422
1.63789370695406e-06,1.80776867696343e-08,0,0,0,10,10,1,1,1423
1.63789370695406e-06,1.89920317905333e-08,0,0,0,10,10,1,1,1424
1.63789370695406e-06,1.99526231496888e-08,0,0,0,10,10,1,1,1425
1.63789370695406e-06,2.09617999245313e-08,0,0,0,10,10,1,1,1426
1.63789370695406e-06,2.20220194998737e-08,0,0,0,10,10,1,1,1427
1.63789370695406e-06,2.31358635517395e-08,0,0,0,10,10,1,1,1428
1.63789370695406e-06,2.43060443338441e-08,0,0,0,10,10,1,1,1429
1.63789370695406e-06,2.55354112820386e-08,0,0,0,10,10,1,1,1430
1.63789370695406e-06,2.68269579527973e-08,0,0,0,10,10,1,1,1431
1.63789370695406e-06,2.81838293126446e-08,0,0,0,10,10,1,1,1432
1.63789370695406e-06,2.96093293962708e-08,0,0,0,10,10,1,1,1433
1.63789370695406e-06,3.11069293519861e-08,0,0,0,10,10,1,1,1434
1.63789370695406e-06,3.26802758941013e-08,0,0,0,10,10,1,1,1435
1.63789370695406e-06,3.43332001828199e-08,0,0,0,10,10,1,1,1436
1.63789370695406e-06,3.60697271532629e-08,0,0,0,10,10,1,1,1437
1.63789370695406e-06,3.78940853163421e-08,0,0,0,10,10,1,1,1438
1.63789370695406e-06,3.98107170553497e-08,0,0,0,10,10,1,1,1439
1.63789370695406e-06,4.18242894433348e-08,0,0,0,10,10,1,1,1440
1.63789370695406e-06,4.3939705607608e-08,0,0,0,10,10,1,1,1441
1.63789370695406e-06,4.6162116669048e-08,0,0,0,10,10,1,1,1442
1.63789370695406e-06,4.8496934285282e-08,0,0,0,10,10,1,1,1443
1.63789370695406e-06,5.09498438282827e-08,0,0,0,10,10,1,1,1444
1.63789370695406e-06,5.35268182284711e-08,0,0,0,10,10,1,1,1445
1.63789370695406e-06,5.62341325190349e-08,0,0,0,10,10,1,1,1446
1.63789370695406e-06,5.90783791158794e-08,0,0,0,10,10,1,1,1447
1.63789370695406e-06,6.20664838704171e-08,0,0,0,10,10,1,1,1448
1.63789370695406e-06,6.52057229342861e-08,0,0,0,10,10,1,1,1449
1.63789370695406e-06,6.85037404770632e-08,0,0,0,10,10,1,1,1450
1.63789370695406e-06,7.19685673001151e-08,0,0,0,10,10,1,1,1451
1.63789370695406e-06,7.56086403919129e-08,0,0,0,10,10,1,1,1452
1.63789370695406e-06,7.94328234724282e-08,0,0,0,10,10,1,1,1453
1.63789370695406e-06,8.34504285766366e-08,0,0,0,10,10,1,1,1454
1.63789370695406e-06,8.76712387296869e-08,0,0,0,10,10,1,1,1455
1.63789370695406e-06,9.21055317689482e-08,0,0,0,10,10,1,1,1456
1.63789370695406e-06,9.67641053709454e-08,0,0,0,10,10,1,1,1457
1.63789370695406e-06,1.01658303344122e-07,0,0,0,10,10,1,1,1458
1.63789370695406e-06,1.06800043251458e-07,0,0,0,10,10,1,1,1459
1.63789370695406e-06,1.12201845430196e-07,0,0,0,10,10,1,1,1460
1.63789370695406e-06,1.17876863479359e-07,0,0,0,10,10,1,1,1461
1.63789370695406e-06,1.23838916289267e-07,0,0,0,10,10,1,1,1462
1.63789370695406e-06,1.30102521691083e-07,0,0,0,10,10,1,1,1463
1.63789370695406e-06,1.36682931808293e-07,0,0,0,10,10,1,1,1464
1.63789370695406e-06,1.43596170196222e-07,0,0,0,10,10,1,1,1465
1.63789370695406e-06,1.50859070860018e-07,0,0,0,10,10,1,1,1466
1.63789370695406e-06,1.58489319246111e-07,0,0,0,10,10,1,1,1467
1.63789370695406e-06,1.66505495306965e-07,0,0,0,10,10,1,1,1468
1.63789370695406e-06,1.74927118743984e-07,0,0,0,10,10,1,1,1469
1.63789370695406e-06,1.83774696538751e-07,0,0,0,10,10,1,1,1470
1.63789370695406e-06,1.93069772888325e-07,0,0,0,10,10,1,1,1471
1.63789370695406e-06,2.02834981666202e-07,0,0,0,10,10,1,1,1472
1.63789370695406e-06,2.1309410153668e-07,0,0,0,10,10,1,1,1473
1.63789370695406e-06,2.23872113856834e-07,0,0,0,10,10,1,1,1474
1.63789370695406e-06,2.35195263507096e-07,0,0,0,10,10,1,1,1475
1.63789370695406e-06,2.4709112279856e-07,0,0,0,10,10,1,1,1476
1.63789370695406e-06,2.5958865861264e-07,0,0,0,10,10,1,1,1477
1.63789370695406e-06,2.72718302936548e-07,0,0,0,10,10,1,1,1478
1.63789370695406e-06,2.86512026966378e-07,0,0,0,10,10,1,1,1479
1.63789370695406e-06,3.01003418958214e-07,0,0,0,10,10,1,1,1480
1.63789370695406e-06,3.16227766016838e-07,0,0,0,10,10,1,1,1481
1.63789370695406e-06,3.32222140021215e-07,0,0,0,10,10,1,1,1482
1.63789370695406e-06,3.49025487895958e-07,0,0,0,10,10,1,1,1483
1.63789370695406e-06,3.66678726448612e-07,0,0,0,10,10,1,1,1484
1.63789370695406e-06,3.85224842003675e-07,0,0,0,10,10,1,1,1485
1.63789370695406e-06,4.04708995075977e-07,0,0,0,10,10,1,1,1486
1.63789370695406e-06,4.25178630338289e-07,0,0,0,10,10,1,1,1487
1.63789370695406e-06,4.46683592150963e-07,0,0,0,10,10,1,1,1488
1.63789370695406e-06,4.69276245934884e-07,0,0,0,10,10,1,1,1489
1.63789370695406e-06,4.93011605683316e-07,0,0,0,10,10,1,1,1490
1.63789370695406e-06,5.17947467923121e-07,0,0,0,10,10,1,1,1491
1.63789370695406e-06,5.4414455245156e-07,0,0,0,10,10,1,1,1492
1.63789370695406e-06,5.71666650191362e-07,0,0,0,10,10,1,1,1493
1.63789370695406e-06,6.00580778524112e-07,0,0,0,10,10,1,1,1494
1.63789370695406e-06,6.30957344480193e-07,0,0,0,10,10,1,1,1495
1.63789370695406e-06,6.62870316182644e-07,0,0,0,10,10,1,1,1496
1.63789370695406e-06,6.96397402962431e-07,0,0,0,10,10,1,1,1497
1.63789370695406e-06,7.31620244583698e-07,0,0,0,10,10,1,1,1498
1.63789370695406e-06,7.68624610039775e-07,0,0,0,10,10,1,1,1499
1.63789370695406e-06,8.07500606404022e-07,0,0,0,10,10,1,1,1500
1.63789370695406e-06,8.48342898244073e-07,0,0,0,10,10,1,1,1501
1.63789370695406e-06,8.91250938133746e-07,0,0,0,10,10,1,1,1502
1.63789370695406e-06,9.36329208823942e-07,0,0,0,10,10,1,1,1503
1.63789370695406e-06,9.83687477662216e-07,0,0,0,10,10,1,1,1504
1.63789370695406e-06,1.03344106388056e-06,0,0,0,10,10,1,1,1505
1.63789370695406e-06,1.0857111194022e-06,0,0,0,10,10,1,1,1506
1.63789370695406e-06,1.14062492385132e-06,0,0,0,10,10,1,1,1507
1.63789370695406e-06,1.19831619448383e-06,0,0,0,10,10,1,1,1508
1.63789370695406e-06,1.25892541179417e-06,0,0,0,10,10,1,1,1509
1.63789370695406e-06,1.32260016159074e-06,0,0,0,10,10,1,1,1510
1.63789370695406e-06,1.38949549437314e-06,0,0,0,10,10,1,1,1511
1.63789370695406e-06,1.45977430288617e-06,0,0,0,10,10,1,1,1512
1.63789370695406e-06,1.53360771877001e-06,0,0,0,10,10,1,1,1513
1.63789370695406e-06,1.61117552927246e-06,0,0,0,10,10,1,1,1514
1.63789370695406e-06,1.69266661503788e-06,0,0,0,10,10,1,1,1515
1.63789370695406e-06,1.77827941003892e-06,0,0,0,10,10,1,1,1516
1.63789370695406e-06,1.86822238477104e-06,0,0,0,10,10,1,1,1517
1.63789370695406e-06,1.96271455388621e-06,0,0,0,10,10,1,1,1518
1.63789370695406e-06,2.06198600950222e-06,0,0,0,10,10,1,1,1519
1.63789370695406e-06,2.16627848148589e-06,0,0,0,10,10,1,1,1520
1.63789370695406e-06,2.27584592607479e-06,0,0,0,10,10,1,1,1521
1.63789370695406e-06,2.39095514427051e-06,0,0,0,10,10,1,1,1522
1.63789370695406e-06,2.51188643150958e-06,0,0,0,10,10,1,1,1523
1.63789370695406e-06,2.63893426019374e-06,0,0,0,10,10,1,1,1524
1.63789370695406e-06,2.77240799674178e-06,0,0,0,10,10,1,1,1525
1.63789370695406e-06,2.91263265490874e-06,0,0,0,10,10,1,1,1526
1.63789370695406e-06,3.0599496872072e-06,0,0,0,10,10,1,1,1527
1.63789370695406e-06,3.21471781635738e-06,0,0,0,10,10,1,1,1528
1.63789370695406e-06,3.37731390879101e-06,0,0,0,10,10,1,1,1529
1.63789370695406e-06,3.54813389233575e-06,0,0,0,10,10,1,1,1530
1.63789370695406e-06,3.72759372031494e-06,0,0,0,10,10,1,1,1531
1.63789370695406e-06,3.91613038441012e-06,0,0,0,10,10,1,1,1532
1.63789370695406e-06,4.11420297875284e-06,0,0,0,10,10,1,1,1533
1.63789370695406e-06,4.32229381783682e-06,0,0,0,10,10,1,1,1534
1.63789370695406e-06,4.54090961097247e-06,0,0,0,10,10,1,1,1535
1.63789370695406e-06,4.77058269614393e-06,0,0,0,10,10,1,1,1536
1.63789370695406e-06,5.01187233627272e-06,0,0,0,10,10,1,1,1537
1.63789370695406e-06,5.26536608104486e-06,0,0,0,10,10,1,1,1538
1.63789370695406e-06,5.53168119761723e-06,0,0,0,10,10,1,1,1539
1.63789370695406e-06,5.81146617368716e-06,0,0,0,10,10,1,1,1540
1.63789370695406e-06,6.10540229658533e-06,0,0,0,10,10,1,1,1541
1.63789370695406e-06,6.41420531223692e-06,0,0,0,10,10,1,1,1542
1.63789370695406e-06,6.73862716803095e-06,0,0,0,10,10,1,1,1543
1.63789370695406e-06,7.07945784384137e-06,0,0,0,10,10,1,1,1544
1.63789370695406e-06,7.43752727565905e-06,0,0,0,10,10,1,1,1545
1.63789370695406e-06,7.81370737651809e-06,0,0,0,10,10,1,1,1546
1.63789370695406e-06,8.20891415963826e-06,0,0,0,10,10,1,1,1547
1.63789370695406e-06,8.62410996895275e-06,0,0,0,10,10,1,1,1548
1.63789370695406e-06,9.06030582245338e-06,0,0,0,10,10,1,1,1549
1.63789370695406e-06,9.51856387405862e-06,0,0,0,10,10,1,1,1550
1.63789370695406e-06,1e-05,0,0,0,10,10,1,1,1551
1.72073616211989e-06,1e-08,0,0,0,10,10,1,1,1552
1.72073616211989e-06,1.05057865160242e-08,0,0,0,10,10,1,1,1553
1.72073616211989e-06,1.10371550320276e-08,0,0,0,10,10,1,1,1554
1.72073616211989e-06,1.15953994510744e-08,0,0,0,10,10,1,1,1555
1.72073616211989e-06,1.21818791201011e-08,0,0,0,10,10,1,1,1556
1.72073616211989e-06,1.27980221399795e-08,0,0,0,10,10,1,1,1557
1.72073616211989e-06,1.34453288429976e-08,0,0,0,10,10,1,1,1558
1.72073616211989e-06,1.41253754462276e-08,0,0,0,10,10,1,1,1559
1.72073616211989e-06,1.48398178896757e-08,0,0,0,10,10,1,1,1560
1.72073616211989e-06,1.55903958685609e-08,0,0,0,10,10,1,1,1561
1.72073616211989e-06,1.63789370695406e-08,0,0,0,10,10,1,1,1562
1.72073616211989e-06,1.72073616211989e-08,0,0,0,10,10,1,1,1563
1.72073616211989e-06,1.80776867696343e-08,0,0,0,10,10,1,1,1564
1.72073616211989e-06,1.89920317905333e-08,0,0,0,10,10,1,1,1565
1.72073616211989e-06,1.99526231496888e-08,0,0,0,10,10,1,1,1566
1.72073616211989e-06,2.09617999245313e-08,0,0,0,10,10,1,1,1567
1.72073616211989e-06,2.20220194998737e-08,0,0,0,10,10,1,1,1568
1.72073616211989e-06,2.31358635517395e-08,0,0,0,10,10,1,1,1569
1.72073616211989e-06,2.43060443338441e-08,0,0,0,10,10,1,1,1570
1.72073616211989e-06,2.55354112820386e-08,0,0,0,10,10,1,1,1571
1.72073616211989e-06,2.68269579527973e-08,0,0,0,10,10,1,1,1572
1.72073616211989e-06,2.81838293126446e-08,0,0,0,10,10,1,1,1573
1.72073616211989e-06,2.96093293962708e-08,0,0,0,10,10,1,1,1574
1.72073616211989e-06,3.11069293519861e-08,0,0,0,10,10,1,1,1575
1.72073616211989e-06,3.26802758941013e-08,0,0,0,10,10,1,1,1576
1.72073616211989e-06,3.43332001828199e-08,0,0,0,10,10,1,1,1577
1.72073616211989e-06,3.60697271532629e-08,0,0,0,10,10,1,1,1578
1.72073616211989e-06,3.78940853163421e-08,0,0,0,10,10,1,1,1579
1.72073616211989e-06,3.98107170553497e-08,0,0,0,10,10,1,1,1580
1.72073616211989e-06,4.18242894433348e-08,0,0,0,10,10,1,1,1581
1.72073616211989e-06,4.3939705607608e-08,0,0,0,10,10,1,1,1582
1.72073616211989e-06,4.6162116669048e-08,0,0,0,10,10,1,1,1583
1.72073616211989e-06,4.8496934285282e-08,0,0,0,10,10,1,1,1584
1.72073616211989e-06,5.09498438282827e-08,0,0,0,10,10,1,1,1585
1.72073616211989e-06,5.35268182284711e-08,0,0,0,10,10,1,1,1586
1.72073616211989e-06,5.62341325190349e-08,0,0,0,10,10,1,1,1587
1.72073616211989e-06,5.90783791158794e-08,0,0,0,10,10,1,1,1588
1.72073616211989e-06,6.20664838704171e-08,0,0,0,10,10,1,1,1589
1.72073616211989e-06,6.52057229342861e-08,0,0,0,10,10,1,1,1590
1.72073616211989e-06,6.85037404770632e-08,0,0,0,10,10,1,1,1591
1.72073616211989e-06,7.19685673001151e-08,0,0,0,10,10,1,1,1592
1.72073616211989e-06,7.56086403919129e-08,0,0,0,10,10,1,1,1593
1.72073616211989e-06,7.94328234724282e-08,0,0,0,10,10,1,1,1594
1.72073616211989e-06,8.34504285766366e-08,0,0,0,10,10,1,1,1595
1.72073616211989e-06,8.76712387296869e-08,0,0,0,10,10,1,1,1596
1.72073616211989e-06,9.21055317689482e-08,0,0,0,10,10,1,1,1597
1.72073616211989e-06,9.67641053709454e-08,0,0,0,10,10,1,1,1598
1.72073616211989e-06,1.01658303344122e-07,0,0,0,10,10,1,1,1599
1.72073616211989e-06,1.06800043251458e-07,0,0,0,10,10,1,1,1600
1.72073616211989e-06,1.12201845430196e-07,0,0,0,10,10,1,1,1601
1.72073616211989e-06,1.17876863479359e-07,0,0,0,10,10,1,1,1602
1.72073616211989e-06,1.23838916289267e-07,0,0,0,10,10,1,1,1603
1.72073616211989e-06,1.30102521691083e-07,0,0,0,10,10,1,1,1604
1.72073616211989e-06,1.36682931808293e-07,0,0,0,10,10,1,1,1605
1.72073616211989e-06,1.43596170196222e-07,0,0,0,10,10,1,1,1606
1.72073616211989e-06,1.50859070860018e-07,0,0,0,10,10,1,1,1607
1.72073616211989e-06,1.58489319246111e-07,0,0,0,10,10,1,1,1608
1.72073616211989e-06,1.66505495306965e-07,0,0,0,10,10,1,1,1609
1.72073616211989e-06,1.74927118743984e-07,0,0,0,10,10,1,1,1610
1.72073616211989e-06,1.83774696538751e-07,0,0,0,10,10,1,1,1611
1.72073616211989e-06,1.93069772888325e-07,0,0,0,10,10,1,1,1612
1.72073616211989e-06,2.02834981666202e-07,0,0,0,10,10,1,1,1613
1.72073616211989e-06,2.1309410153668e-07,0,0,0,10,10,1,1,1614
1.72073616211989e-06,2.23872113856834e-07,0,0,0,10,10,1,1,1615
1.72073616211989e-06,2.35195263507096e-07,0,0,0,10,10,1,1,1616
1.72073616211989e-06,2.4709112279856e-07,0,0,0,10,10,1,1,1617
1.72073616211989e-06,2.5958865861264e-07,0,0,0,10,10,1,1,1618
1.72073616211989e-06,2.72718302936548e-07,0,0,0,10,10,1,1,1619
1.72073616211989e-06,2.86512026966378e-07,0,0,0,10,10,1,1,1620
1.72073616211989e-06,3.01003418958214e-07,0,0,0,10,10,1,1,1621
1.72073616211989e-06,3.16227766016838e-07,0,0,0,10,10,1,1,1622
1.72073616211989e-06,3.32222140021215e-07,0,0,0,10,10,1,1,1623
1.72073616211989e-06,3.49025487895958e-07,0,0,0,10,10,1,1,1624
1.72073616211989e-06,3.66678726448612e-07,0,0,0,10,10,1,1,1625
1.72073616211989e-06,3.85224842003675e-07,0,0,0,10,10,1,1,1626
1.72073616211989e-06,4.04708995075977e-07,0,0,0,10,10,1,1,1627
1.72073616211989e-06,4.25178630338289e-07,0,0,0,10,10,1,1,1628
