D,supply,osm_coeff,no_saturation,fast_pseudo,Keq_1,Keq_2,alpha_1,alpha_2,id
1.03532184329566e-06,4.05546073584083e-06,0,1,1,1,1,0.182,0,374
1.03532184329566e-06,4.19870708444391e-06,0,1,1,1,1,0.182,0,375
1.03532184329566e-06,4.34701315812503e-06,0,1,1,1,1,0.182,0,376
1.03532184329566e-06,4.5005576757005e-06,0,1,1,1,1,0.182,0,377
1.03532184329566e-06,4.65952566866469e-06,0,1,1,1,1,0.182,0,378
1.03532184329566e-06,4.82410870416537e-06,0,1,1,1,1,0.182,0,379
1.03532184329566e-06,4.99450511585514e-06,0,1,1,1,1,0.182,0,380
1.03532184329566e-06,5.17092024289675e-06,0,1,1,1,1,0.182,0,381
1.03532184329566e-06,5.35356667741072e-06,0,1,1,1,1,0.182,0,382
1.03532184329566e-06,5.54266452066311e-06,0,1,1,1,1,0.182,0,383
1.03532184329566e-06,5.73844164830239e-06,0,1,1,1,1,0.182,0,384
1.03532184329566e-06,5.94113398496504e-06,0,1,1,1,1,0.182,0,385
1.03532184329566e-06,6.1509857885805e-06,0,1,1,1,1,0.182,0,386
1.03532184329566e-06,6.36824994471859e-06,0,1,1,1,1,0.182,0,387
1.03532184329566e-06,6.59318827133354e-06,0,1,1,1,1,0.182,0,388
1.03532184329566e-06,6.82607183427238e-06,0,1,1,1,1,0.182,0,389
1.03532184329566e-06,7.06718127392749e-06,0,1,1,1,1,0.182,0,390
1.03532184329566e-06,7.31680714342721e-06,0,1,1,1,1,0.182,0,391
1.03532184329566e-06,7.57525025877192e-06,0,1,1,1,1,0.182,0,392
1.03532184329566e-06,7.84282206133768e-06,0,1,1,1,1,0.182,0,393
1.03532184329566e-06,8.11984499318401e-06,0,1,1,1,1,0.182,0,394
1.03532184329566e-06,8.40665288561832e-06,0,1,1,1,1,0.182,0,395
1.03532184329566e-06,8.70359136148517e-06,0,1,1,1,1,0.182,0,396
1.03532184329566e-06,9.01101825166502e-06,0,1,1,1,1,0.182,0,397
1.03532184329566e-06,9.3293040262847e-06,0,1,1,1,1,0.182,0,398
1.03532184329566e-06,9.65883224115871e-06,0,1,1,1,1,0.182,0,399
1.03532184329566e-06,1e-05,0,1,1,1,1,0.182,0,400
1.07189131920513e-06,1e-08,0,1,1,1,1,0.182,0,401
1.07189131920513e-06,1.03532184329566e-08,0,1,1,1,1,0.182,0,402
1.07189131920513e-06,1.07189131920513e-08,0,1,1,1,1,0.182,0,403
1.07189131920513e-06,1.10975249641207e-08,0,1,1,1,1,0.182,0,404
1.07189131920513e-06,1.14895100018731e-08,0,1,1,1,1,0.182,0,405
1.07189131920513e-06,1.18953406737032e-08,0,1,1,1,1,0.182,0,406
1.07189131920513e-06,1.23155060329283e-08,0,1,1,1,1,0.182,0,407
1.07189131920513e-06,1.27505124071301e-08,0,1,1,1,1,0.182,0,408
1.07189131920513e-06,1.32008840083142e-08,0,1,1,1,1,0.182,0,409
1.07189131920513e-06,1.36671635646201e-08,0,1,1,1,1,0.182,0,410
1.07189131920513e-06,1.41499129743458e-08,0,1,1,1,1,0.182,0,411
1.07189131920513e-06,1.46497139830728e-08,0,1,1,1,1,0.182,0,412
1.07189131920513e-06,1.51671688847092e-08,0,1,1,1,1,0.182,0,413
1.07189131920513e-06,1.57029012472938e-08,0,1,1,1,1,0.182,0,414
1.07189131920513e-06,1.62575566644379e-08,0,1,1,1,1,0.182,0,415
1.07189131920513e-06,1.68318035333096e-08,0,1,1,1,1,0.182,0,416
1.07189131920513e-06,1.74263338600965e-08,0,1,1,1,1,0.182,0,417
1.07189131920513e-06,1.80418640939207e-08,0,1,1,1,1,0.182,0,418
1.07189131920513e-06,1.86791359902078e-08,0,1,1,1,1,0.182,0,419
1.07189131920513e-06,1.93389175045523e-08,0,1,1,1,1,0.182,0,420
1.07189131920513e-06,2.00220037181558e-08,0,1,1,1,1,0.182,0,421
1.07189131920513e-06,2.07292177959537e-08,0,1,1,1,1,0.182,0,422
1.07189131920513e-06,2.14614119785841e-08,0,1,1,1,1,0.182,0,423
1.07189131920513e-06,2.22194686093952e-08,0,1,1,1,1,0.182,0,424
1.07189131920513e-06,2.30043011977292e-08,0,1,1,1,1,0.182,0,425
1.07189131920513e-06,2.38168555197616e-08,0,1,1,1,1,0.182,0,426
1.07189131920513e-06,2.4658110758226e-08,0,1,1,1,1,0.182,0,427
1.07189131920513e-06,2.55290806823952e-08,0,1,1,1,1,0.182,0,428
1.07189131920513e-06,2.6430814869741e-08,0,1,1,1,1,0.182,0,429
1.07189131920513e-06,2.73643999707467e-08,0,1,1,1,1,0.182,0,430
1.07189131920513e-06,2.83309610183932e-08,0,1,1,1,1,0.182,0,431
1.07189131920513e-06,2.93316627839004e-08,0,1,1,1,1,0.182,0,432
1.07189131920513e-06,3.03677111803546e-08,0,1,1,1,1,0.182,0,433
1.07189131920513e-06,3.1440354715915e-08,0,1,1,1,1,0.182,0,434
1.07189131920513e-06,3.25508859983506e-08,0,1,1,1,1,0.182,0,435
1.07189131920513e-06,3.37006432927192e-08,0,1,1,1,1,0.182,0,436
1.07189131920513e-06,3.48910121340677e-08,0,1,1,1,1,0.182,0,437
1.07189131920513e-06,3.61234269970943e-08,0,1,1,1,1,0.182,0,438
1.07189131920513e-06,3.7399373024788e-08,0,1,1,1,1,0.182,0,439
1.07189131920513e-06,3.87203878181256e-08,0,1,1,1,1,0.182,0,440
1.07189131920513e-06,4.00880632889846e-08,0,1,1,1,1,0.182,0,441
1.07189131920513e-06,4.15040475785047e-08,0,1,1,1,1,0.182,0,442
1.07189131920513e-06,4.29700470432084e-08,0,1,1,1,1,0.182,0,443
1.07189131920513e-06,4.44878283112759e-08,0,1,1,1,1,0.182,0,444
1.07189131920513e-06,4.6059220411451e-08,0,1,1,1,1,0.182,0,445
1.07189131920513e-06,4.76861169771447e-08,0,1,1,1,1,0.182,0,446
1.07189131920513e-06,4.937047852839e-08,0,1,1,1,1,0.182,0,447
1.07189131920513e-06,5.11143348344017e-08,0,1,1,1,1,0.182,0,448
1.07189131920513e-06,5.29197873595844e-08,0,1,1,1,1,0.182,0,449
1.07189131920513e-06,5.47890117959395e-08,0,1,1,1,1,0.182,0,450
1.07189131920513e-06,5.67242606849198e-08,0,1,1,1,1,0.182,0,451
1.07189131920513e-06,5.87278661318948e-08,0,1,1,1,1,0.182,0,452
1.07189131920513e-06,6.08022426164943e-08,0,1,1,1,1,0.182,0,453
1.07189131920513e-06,6.29498899022189e-08,0,1,1,1,1,0.182,0,454
1.07189131920513e-06,6.51733960488242e-08,0,1,1,1,1,0.182,0,455
1.07189131920513e-06,6.7475440531107e-08,0,1,1,1,1,0.182,0,456
1.07189131920513e-06,6.98587974678525e-08,0,1,1,1,1,0.182,0,457
1.07189131920513e-06,7.23263389648353e-08,0,1,1,1,1,0.182,0,458
1.07189131920513e-06,7.48810385759003e-08,0,1,1,1,1,0.182,0,459
1.07189131920513e-06,7.75259748862946e-08,0,1,1,1,1,0.182,0,460
1.07189131920513e-06,8.02643352225717e-08,0,1,1,1,1,0.182,0,461
1.07189131920513e-06,8.30994194935339e-08,0,1,1,1,1,0.182,0,462
1.07189131920513e-06,8.60346441668451e-08,0,1,1,1,1,0.182,0,463
1.07189131920513e-06,8.90735463861044e-08,0,1,1,1,1,0.182,0,464
1.07189131920513e-06,9.22197882333432e-08,0,1,1,1,1,0.182,0,465
1.07189131920513e-06,9.54771611420807e-08,0,1,1,1,1,0.182,0,466
1.07189131920513e-06,9.88495904662559e-08,0,1,1,1,1,0.182,0,467
1.07189131920513e-06,1.02341140210545e-07,0,1,1,1,1,0.182,0,468
1.07189131920513e-06,1.05956017927761e-07,0,1,1,1,1,0.182,0,469
1.07189131920513e-06,1.09698579789238e-07,0,1,1,1,1,0.182,0,470
1.07189131920513e-06,1.13573335834311e-07,0,1,1,1,1,0.182,0,471
1.07189131920513e-06,1.17584955405216e-07,0,1,1,1,1,0.182,0,472
1.07189131920513e-06,1.21738272773966e-07,0,1,1,1,1,0.182,0,473
1.07189131920513e-06,1.26038292967973e-07,0,1,1,1,1,0.182,0,474
1.07189131920513e-06,1.3049019780144e-07,0,1,1,1,1,0.182,0,475
1.07189131920513e-06,1.35099352119803e-07,0,1,1,1,1,0.182,0,476
1.07189131920513e-06,1.39871310264724e-07,0,1,1,1,1,0.182,0,477
1.07189131920513e-06,1.44811822767453e-07,0,1,1,1,1,0.182,0,478
1.07189131920513e-06,1.49926843278605e-07,0,1,1,1,1,0.182,0,479
1.07189131920513e-06,1.55222535742705e-07,0,1,1,1,1,0.182,0,480
1.07189131920513e-06,1.60705281826164e-07,0,1,1,1,1,0.182,0,481
1.07189131920513e-06,1.66381688607613e-07,0,1,1,1,1,0.182,0,482
1.07189131920513e-06,1.72258596539879e-07,0,1,1,1,1,0.182,0,483
1.07189131920513e-06,1.78343087693191e-07,0,1,1,1,1,0.182,0,484
1.07189131920513e-06,1.84642494289554e-07,0,1,1,1,1,0.182,0,485
1.07189131920513e-06,1.9116440753857e-07,0,1,1,1,1,0.182,0,486
1.07189131920513e-06,1.97916686785356e-07,0,1,1,1,1,0.182,0,487
1.07189131920513e-06,2.04907468981585e-07,0,1,1,1,1,0.182,0,488
1.07189131920513e-06,2.12145178491063e-07,0,1,1,1,1,0.182,0,489
1.07189131920513e-06,2.19638537241655e-07,0,1,1,1,1,0.182,0,490
1.07189131920513e-06,2.27396575235793e-07,0,1,1,1,1,0.182,0,491
1.07189131920513e-06,2.35428641432242e-07,0,1,1,1,1,0.182,0,492
1.07189131920513e-06,2.43744415012222e-07,0,1,1,1,1,0.182,0,493
1.07189131920513e-06,2.52353917043477e-07,0,1,1,1,1,0.182,0,494
1.07189131920513e-06,2.61267522556333e-07,0,1,1,1,1,0.182,0,495
1.07189131920513e-06,2.70495973046314e-07,0,1,1,1,1,0.182,0,496
1.07189131920513e-06,2.80050389418363e-07,0,1,1,1,1,0.182,0,497
1.07189131920513e-06,2.89942285388288e-07,0,1,1,1,1,0.182,0,498
1.07189131920513e-06,3.00183581357559e-07,0,1,1,1,1,0.182,0,499
1.07189131920513e-06,3.10786618778201e-07,0,1,1,1,1,0.182,0,500
1.07189131920513e-06,3.21764175025074e-07,0,1,1,1,1,0.182,0,501
1.07189131920513e-06,3.33129478793467e-07,0,1,1,1,1,0.182,0,502
1.07189131920513e-06,3.44896226040576e-07,0,1,1,1,1,0.182,0,503
1.07189131920513e-06,3.57078596490046e-07,0,1,1,1,1,0.182,0,504
1.07189131920513e-06,3.69691270719502e-07,0,1,1,1,1,0.182,0,505
1.07189131920513e-06,3.82749447851632e-07,0,1,1,1,1,0.182,0,506
1.07189131920513e-06,3.96268863870148e-07,0,1,1,1,1,0.182,0,507
1.07189131920513e-06,4.10265810582719e-07,0,1,1,1,1,0.182,0,508
1.07189131920513e-06,4.24757155253689e-07,0,1,1,1,1,0.182,0,509
1.07189131920513e-06,4.39760360930272e-07,0,1,1,1,1,0.182,0,510
1.07189131920513e-06,4.55293507486695e-07,0,1,1,1,1,0.182,0,511
1.07189131920513e-06,4.71375313411673e-07,0,1,1,1,1,0.182,0,512
1.07189131920513e-06,4.88025158365443e-07,0,1,1,1,1,0.182,0,513
1.07189131920513e-06,5.05263106533568e-07,0,1,1,1,1,0.182,0,514
1.07189131920513e-06,5.23109930805626e-07,0,1,1,1,1,0.182,0,515
1.07189131920513e-06,5.41587137807948e-07,0,1,1,1,1,0.182,0,516
1.07189131920513e-06,5.60716993820546e-07,0,1,1,1,1,0.182,0,517
1.07189131920513e-06,5.8052255160949e-07,0,1,1,1,1,0.182,0,518
1.07189131920513e-06,6.01027678207039e-07,0,1,1,1,1,0.182,0,519
1.07189131920513e-06,6.22257083673023e-07,0,1,1,1,1,0.182,0,520
1.07189131920513e-06,6.44236350872137e-07,0,1,1,1,1,0.182,0,521
1.07189131920513e-06,6.66991966303011e-07,0,1,1,1,1,0.182,0,522
1.07189131920513e-06,6.90551352016233e-07,0,1,1,1,1,0.182,0,523
1.07189131920513e-06,7.14942898659758e-07,0,1,1,1,1,0.182,0,524
1.07189131920513e-06,7.40195999691565e-07,0,1,1,1,1,0.182,0,525
1.07189131920513e-06,7.66341086800746e-07,0,1,1,1,1,0.182,0,526
1.07189131920513e-06,7.93409666579749e-07,0,1,1,1,1,0.182,0,527
1.07189131920513e-06,8.21434358491942e-07,0,1,1,1,1,0.182,0,528
1.07189131920513e-06,8.50448934180267e-07,0,1,1,1,1,0.182,0,529
1.07189131920513e-06,8.80488358164346e-07,0,1,1,1,1,0.182,0,530
1.07189131920513e-06,9.11588829975082e-07,0,1,1,1,1,0.182,0,531
1.07189131920513e-06,9.43787827777539e-07,0,1,1,1,1,0.182,0,532
1.07189131920513e-06,9.7712415353465e-07,0,1,1,1,1,0.182,0,533
1.07189131920513e-06,1.01163797976621e-06,0,1,1,1,1,0.182,0,534
1.07189131920513e-06,1.04737089795945e-06,0,1,1,1,1,0.182,0,535
1.07189131920513e-06,1.08436596868961e-06,0,1,1,1,1,0.182,0,536
1.07189131920513e-06,1.12266777351081e-06,0,1,1,1,1,0.182,0,537
1.07189131920513e-06,1.16232246867985e-06,0,1,1,1,1,0.182,0,538
1.07189131920513e-06,1.20337784077759e-06,0,1,1,1,1,0.182,0,539
1.07189131920513e-06,1.24588336429501e-06,0,1,1,1,1,0.182,0,540
1.07189131920513e-06,1.28989026125331e-06,0,1,1,1,1,0.182,0,541
1.07189131920513e-06,1.3354515629299e-06,0,1,1,1,1,0.182,0,542
1.07189131920513e-06,1.38262217376466e-06,0,1,1,1,1,0.182,0,543
1.07189131920513e-06,1.43145893752348e-06,0,1,1,1,1,0.182,0,544
1.07189131920513e-06,1.48202070579886e-06,0,1,1,1,1,0.182,0,545
1.07189131920513e-06,1.53436840893001e-06,0,1,1,1,1,0.182,0,546
1.07189131920513e-06,1.58856512942805e-06,0,1,1,1,1,0.182,0,547
1.07189131920513e-06,1.64467617799466e-06,0,1,1,1,1,0.182,0,548
1.07189131920513e-06,1.7027691722259e-06,0,1,1,1,1,0.182,0,549
1.07189131920513e-06,1.76291411809595e-06,0,1,1,1,1,0.182,0,550
1.07189131920513e-06,1.82518349431904e-06,0,1,1,1,1,0.182,0,551
1.07189131920513e-06,1.88965233969121e-06,0,1,1,1,1,0.182,0,552
1.07189131920513e-06,1.95639834351706e-06,0,1,1,1,1,0.182,0,553
1.07189131920513e-06,2.02550193923067e-06,0,1,1,1,1,0.182,0,554
1.07189131920513e-06,2.09704640132323e-06,0,1,1,1,1,0.182,0,555
1.07189131920513e-06,2.1711179456945e-06,0,1,1,1,1,0.182,0,556
1.07189131920513e-06,2.24780583354873e-06,0,1,1,1,1,0.182,0,557
1.07189131920513e-06,2.32720247896041e-06,0,1,1,1,1,0.182,0,558
1.07189131920513e-06,2.40940356023953e-06,0,1,1,1,1,0.182,0,559
1.07189131920513e-06,2.49450813523032e-06,0,1,1,1,1,0.182,0,560
1.07189131920513e-06,2.58261876068267e-06,0,1,1,1,1,0.182,0,561
1.07189131920513e-06,2.67384161583994e-06,0,1,1,1,1,0.182,0,562
1.07189131920513e-06,2.76828663039207e-06,0,1,1,1,1,0.182,0,563
1.07189131920513e-06,2.86606761694825e-06,0,1,1,1,1,0.182,0,564
1.07189131920513e-06,2.96730240818887e-06,0,1,1,1,1,0.182,0,565
1.07189131920513e-06,3.07211299886176e-06,0,1,1,1,1,0.182,0,566
1.07189131920513e-06,3.18062569279412e-06,0,1,1,1,1,0.182,0,567
1.07189131920513e-06,3.29297125509715e-06,0,1,1,1,1,0.182,0,568
1.07189131920513e-06,3.40928506974681e-06,0,1,1,1,1,0.182,0,569
1.07189131920513e-06,3.52970730273065e-06,0,1,1,1,1,0.182,0,570
1.07189131920513e-06,3.65438307095726e-06,0,1,1,1,1,0.182,0,571
1.07189131920513e-06,3.78346261713193e-06,0,1,1,1,1,0.182,0,572
1.07189131920513e-06,3.91710149080926e-06,0,1,1,1,1,0.182,0,573
1.07189131920513e-06,4.05546073584083e-06,0,1,1,1,1,0.182,0,574
1.07189131920513e-06,4.19870708444391e-06,0,1,1,1,1,0.182,0,575
1.07189131920513e-06,4.34701315812503e-06,0,1,1,1,1,0.182,0,576
1.07189131920513e-06,4.5005576757005e-06,0,1,1,1,1,0.182,0,577
1.07189131920513e-06,4.65952566866469e-06,0,1,1,1,1,0.182,0,578
1.07189131920513e-06,4.82410870416537e-06,0,1,1,1,1,0.182,0,579
1.07189131920513e-06,4.99450511585514e-06,0,1,1,1,1,0.182,0,580
1.07189131920513e-06,5.17092024289675e-06,0,1,1,1,1,0.182,0,581
1.07189131920513e-06,5.35356667741072e-06,0,1,1,1,1,0.182,0,582
1.07189131920513e-06,5.54266452066311e-06,0,1,1,1,1,0.182,0,583
1.07189131920513e-06,5.73844164830239e-06,0,1,1,1,1,0.182,0,584
1.07189131920513e-06,5.94113398496504e-06,0,1,1,1,1,0.182,0,585
1.07189131920513e-06,6.1509857885805e-06,0,1,1,1,1,0.182,0,586
1.07189131920513e-06,6.36824994471859e-06,0,1,1,1,1,0.182,0,587
1.07189131920513e-06,6.59318827133354e-06,0,1,1,1,1,0.182,0,588
1.07189131920513e-06,6.82607183427238e-06,0,1,1,1,1,0.182,0,589
1.07189131920513e-06,7.06718127392749e-06,0,1,1,1,1,0.182,0,590
1.07189131920513e-06,7.31680714342721e-06,0,1,1,1,1,0.182,0,591
1.07189131920513e-06,7.57525025877192e-06,0,1,1,1,1,0.182,0,592
1.07189131920513e-06,7.84282206133768e-06,0,1,1,1,1,0.182,0,593
1.07189131920513e-06,8.11984499318401e-06,0,1,1,1,1,0.182,0,594
1.07189131920513e-06,8.40665288561832e-06,0,1,1,1,1,0.182,0,595
1.07189131920513e-06,8.70359136148517e-06,0,1,1,1,1,0.182,0,596
1.07189131920513e-06,9.01101825166502e-06,0,1,1,1,1,0.182,0,597
1.07189131920513e-06,9.3293040262847e-06,0,1,1,1,1,0.182,0,598
1.07189131920513e-06,9.65883224115871e-06,0,1,1,1,1,0.182,0,599
1.07189131920513e-06,1e-05,0,1,1,1,1,0.182,0,600
1.10975249641207e-06,1e-08,0,1,1,1,1,0.182,0,601
1.10975249641207e-06,1.03532184329566e-08,0,1,1,1,1,0.182,0,602
1.10975249641207e-06,1.07189131920513e-08,0,1,1,1,1,0.182,0,603
1.10975249641207e-06,1.10975249641207e-08,0,1,1,1,1,0.182,0,604
1.10975249641207e-06,1.14895100018731e-08,0,1,1,1,1,0.182,0,605
1.10975249641207e-06,1.18953406737032e-08,0,1,1,1,1,0.182,0,606
1.10975249641207e-06,1.23155060329283e-08,0,1,1,1,1,0.182,0,607
1.10975249641207e-06,1.27505124071301e-08,0,1,1,1,1,0.182,0,608
1.10975249641207e-06,1.32008840083142e-08,0,1,1,1,1,0.182,0,609
1.10975249641207e-06,1.36671635646201e-08,0,1,1,1,1,0.182,0,610
1.10975249641207e-06,1.41499129743458e-08,0,1,1,1,1,0.182,0,611
1.10975249641207e-06,1.46497139830728e-08,0,1,1,1,1,0.182,0,612
1.10975249641207e-06,1.51671688847092e-08,0,1,1,1,1,0.182,0,613
1.10975249641207e-06,1.57029012472938e-08,0,1,1,1,1,0.182,0,614
1.10975249641207e-06,1.62575566644379e-08,0,1,1,1,1,0.182,0,615
1.10975249641207e-06,1.68318035333096e-08,0,1,1,1,1,0.182,0,616
1.10975249641207e-06,1.74263338600965e-08,0,1,1,1,1,0.182,0,617
1.10975249641207e-06,1.80418640939207e-08,0,1,1,1,1,0.182,0,618
1.10975249641207e-06,1.86791359902078e-08,0,1,1,1,1,0.182,0,619
1.10975249641207e-06,1.93389175045523e-08,0,1,1,1,1,0.182,0,620
1.10975249641207e-06,2.00220037181558e-08,0,1,1,1,1,0.182,0,621
1.10975249641207e-06,2.07292177959537e-08,0,1,1,1,1,0.182,0,622
1.10975249641207e-06,2.14614119785841e-08,0,1,1,1,1,0.182,0,623
1.10975249641207e-06,2.22194686093952e-08,0,1,1,1,1,0.182,0,624
1.10975249641207e-06,2.30043011977292e-08,0,1,1,1,1,0.182,0,625
1.10975249641207e-06,2.38168555197616e-08,0,1,1,1,1,0.182,0,626
1.10975249641207e-06,2.4658110758226e-08,0,1,1,1,1,0.182,0,627
1.10975249641207e-06,2.55290806823952e-08,0,1,1,1,1,0.182,0,628
1.10975249641207e-06,2.6430814869741e-08,0,1,1,1,1,0.182,0,629
1.10975249641207e-06,2.73643999707467e-08,0,1,1,1,1,0.182,0,630
1.10975249641207e-06,2.83309610183932e-08,0,1,1,1,1,0.182,0,631
1.10975249641207e-06,2.93316627839004e-08,0,1,1,1,1,0.182,0,632
1.10975249641207e-06,3.03677111803546e-08,0,1,1,1,1,0.182,0,633
1.10975249641207e-06,3.1440354715915e-08,0,1,1,1,1,0.182,0,634
1.10975249641207e-06,3.25508859983506e-08,0,1,1,1,1,0.182,0,635
1.10975249641207e-06,3.37006432927192e-08,0,1,1,1,1,0.182,0,636
1.10975249641207e-06,3.48910121340677e-08,0,1,1,1,1,0.182,0,637
1.10975249641207e-06,3.61234269970943e-08,0,1,1,1,1,0.182,0,638
1.10975249641207e-06,3.7399373024788e-08,0,1,1,1,1,0.182,0,639
1.10975249641207e-06,3.87203878181256e-08,0,1,1,1,1,0.182,0,640
1.10975249641207e-06,4.00880632889846e-08,0,1,1,1,1,0.182,0,641
1.10975249641207e-06,4.15040475785047e-08,0,1,1,1,1,0.182,0,642
1.10975249641207e-06,4.29700470432084e-08,0,1,1,1,1,0.182,0,643
1.10975249641207e-06,4.44878283112759e-08,0,1,1,1,1,0.182,0,644
1.10975249641207e-06,4.6059220411451e-08,0,1,1,1,1,0.182,0,645
1.10975249641207e-06,4.76861169771447e-08,0,1,1,1,1,0.182,0,646
1.10975249641207e-06,4.937047852839e-08,0,1,1,1,1,0.182,0,647
1.10975249641207e-06,5.11143348344017e-08,0,1,1,1,1,0.182,0,648
1.10975249641207e-06,5.29197873595844e-08,0,1,1,1,1,0.182,0,649
1.10975249641207e-06,5.47890117959395e-08,0,1,1,1,1,0.182,0,650
1.10975249641207e-06,5.67242606849198e-08,0,1,1,1,1,0.182,0,651
1.10975249641207e-06,5.87278661318948e-08,0,1,1,1,1,0.182,0,652
1.10975249641207e-06,6.08022426164943e-08,0,1,1,1,1,0.182,0,653
1.10975249641207e-06,6.29498899022189e-08,0,1,1,1,1,0.182,0,654
1.10975249641207e-06,6.51733960488242e-08,0,1,1,1,1,0.182,0,655
1.10975249641207e-06,6.7475440531107e-08,0,1,1,1,1,0.182,0,656
1.10975249641207e-06,6.98587974678525e-08,0,1,1,1,1,0.182,0,657
1.10975249641207e-06,7.23263389648353e-08,0,1,1,1,1,0.182,0,658
1.10975249641207e-06,7.48810385759003e-08,0,1,1,1,1,0.182,0,659
1.10975249641207e-06,7.75259748862946e-08,0,1,1,1,1,0.182,0,660
1.10975249641207e-06,8.02643352225717e-08,0,1,1,1,1,0.182,0,661
1.10975249641207e-06,8.30994194935339e-08,0,1,1,1,1,0.182,0,662
1.10975249641207e-06,8.60346441668451e-08,0,1,1,1,1,0.182,0,663
1.10975249641207e-06,8.90735463861044e-08,0,1,1,1,1,0.182,0,664
1.10975249641207e-06,9.22197882333432e-08,0,1,1,1,1,0.182,0,665
1.10975249641207e-06,9.54771611420807e-08,0,1,1,1,1,0.182,0,666
1.10975249641207e-06,9.88495904662559e-08,0,1,1,1,1,0.182,0,667
1.10975249641207e-06,1.02341140210545e-07,0,1,1,1,1,0.182,0,668
1.10975249641207e-06,1.05956017927761e-07,0,1,1,1,1,0.182,0,669
1.10975249641207e-06,1.09698579789238e-07,0,1,1,1,1,0.182,0,670
1.10975249641207e-06,1.13573335834311e-07,0,1,1,1,1,0.182,0,671
1.10975249641207e-06,1.17584955405216e-07,0,1,1,1,1,0.182,0,672
1.10975249641207e-06,1.21738272773966e-07,0,1,1,1,1,0.182,0,673
1.10975249641207e-06,1.26038292967973e-07,0,1,1,1,1,0.182,0,674
1.10975249641207e-06,1.3049019780144e-07,0,1,1,1,1,0.182,0,675
1.10975249641207e-06,1.35099352119803e-07,0,1,1,1,1,0.182,0,676
1.10975249641207e-06,1.39871310264724e-07,0,1,1,1,1,0.182,0,677
1.10975249641207e-06,1.44811822767453e-07,0,1,1,1,1,0.182,0,678
1.10975249641207e-06,1.49926843278605e-07,0,1,1,1,1,0.182,0,679
1.10975249641207e-06,1.55222535742705e-07,0,1,1,1,1,0.182,0,680
1.10975249641207e-06,1.60705281826164e-07,0,1,1,1,1,0.182,0,681
1.10975249641207e-06,1.66381688607613e-07,0,1,1,1,1,0.182,0,682
1.10975249641207e-06,1.72258596539879e-07,0,1,1,1,1,0.182,0,683
1.10975249641207e-06,1.78343087693191e-07,0,1,1,1,1,0.182,0,684
1.10975249641207e-06,1.84642494289554e-07,0,1,1,1,1,0.182,0,685
1.10975249641207e-06,1.9116440753857e-07,0,1,1,1,1,0.182,0,686
1.10975249641207e-06,1.97916686785356e-07,0,1,1,1,1,0.182,0,687
1.10975249641207e-06,2.04907468981585e-07,0,1,1,1,1,0.182,0,688
1.10975249641207e-06,2.12145178491063e-07,0,1,1,1,1,0.182,0,689
1.10975249641207e-06,2.19638537241655e-07,0,1,1,1,1,0.182,0,690
1.10975249641207e-06,2.27396575235793e-07,0,1,1,1,1,0.182,0,691
1.10975249641207e-06,2.35428641432242e-07,0,1,1,1,1,0.182,0,692
1.10975249641207e-06,2.43744415012222e-07,0,1,1,1,1,0.182,0,693
1.10975249641207e-06,2.52353917043477e-07,0,1,1,1,1,0.182,0,694
1.10975249641207e-06,2.61267522556333e-07,0,1,1,1,1,0.182,0,695
1.10975249641207e-06,2.70495973046314e-07,0,1,1,1,1,0.182,0,696
1.10975249641207e-06,2.80050389418363e-07,0,1,1,1,1,0.182,0,697
1.10975249641207e-06,2.89942285388288e-07,0,1,1,1,1,0.182,0,698
1.10975249641207e-06,3.00183581357559e-07,0,1,1,1,1,0.182,0,699
1.10975249641207e-06,3.10786618778201e-07,0,1,1,1,1,0.182,0,700
1.10975249641207e-06,3.21764175025074e-07,0,1,1,1,1,0.182,0,701
1.10975249641207e-06,3.33129478793467e-07,0,1,1,1,1,0.182,0,702
1.10975249641207e-06,3.44896226040576e-07,0,1,1,1,1,0.182,0,703
1.10975249641207e-06,3.57078596490046e-07,0,1,1,1,1,0.182,0,704
1.10975249641207e-06,3.69691270719502e-07,0,1,1,1,1,0.182,0,705
1.10975249641207e-06,3.82749447851632e-07,0,1,1,1,1,0.182,0,706
1.10975249641207e-06,3.96268863870148e-07,0,1,1,1,1,0.182,0,707
1.10975249641207e-06,4.10265810582719e-07,0,1,1,1,1,0.182,0,708
1.10975249641207e-06,4.24757155253689e-07,0,1,1,1,1,0.182,0,709
1.10975249641207e-06,4.39760360930272e-07,0,1,1,1,1,0.182,0,710
1.10975249641207e-06,4.55293507486695e-07,0,1,1,1,1,0.182,0,711
1.10975249641207e-06,4.71375313411673e-07,0,1,1,1,1,0.182,0,712
1.10975249641207e-06,4.88025158365443e-07,0,1,1,1,1,0.182,0,713
1.10975249641207e-06,5.05263106533568e-07,0,1,1,1,1,0.182,0,714
1.10975249641207e-06,5.23109930805626e-07,0,1,1,1,1,0.182,0,715
1.10975249641207e-06,5.41587137807948e-07,0,1,1,1,1,0.182,0,716
1.10975249641207e-06,5.60716993820546e-07,0,1,1,1,1,0.182,0,717
1.10975249641207e-06,5.8052255160949e-07,0,1,1,1,1,0.182,0,718
1.10975249641207e-06,6.01027678207039e-07,0,1,1,1,1,0.182,0,719
1.10975249641207e-06,6.22257083673023e-07,0,1,1,1,1,0.182,0,720
1.10975249641207e-06,6.44236350872137e-07,0,1,1,1,1,0.182,0,721
1.10975249641207e-06,6.66991966303011e-07,0,1,1,1,1,0.182,0,722
